query,title,query_count,title_count,cooccurrence,npmi,similarity
靴擦れ,靴ずれ,114,67,16,0.7496634816118931,0.8728717565536499
アナルプラグ,アナル,72,213,20,0.726679394566438,0.8723641037940979
フリーダムガンダム,ストライクフリーダムガンダム,66,18,12,0.8476630877697036,0.8723019361495972
なわ,な,36,17259,36,0.5160159902604028,0.8711758852005005
コラーゲンパクト,コラーゲン,15,168,11,0.7821823168275512,0.8702110648155212
グログラン,グログランリボン,72,42,13,0.7905614418977692,0.8698967099189758
日立,日立工機,432,88,12,0.5974705925509853,0.8697549700737
スプラトゥーン,スプラトゥーンシリーズ,128,42,14,0.7582453983039913,0.8684768676757812
レインブーツ,レインシューズ,277,92,12,0.626343557011389,0.8656877875328064
スイミング,スイミングゴーグル,308,350,11,0.5127267687628102,0.8640221357345581
ホチキス,ホッチキス,358,376,26,0.5952371326376233,0.8630187511444092
ホッチキス,ホチキス,376,358,21,0.5696063493070113,0.8630185723304749
applewatch,apple,39,3193,46,0.674223042094118,0.8622829914093018
ハグマグ,ハグマグドット,18,22,11,0.914943748873176,0.8613144159317017
doterra,dōterra,48,79,14,0.7837270587012507,0.8586983680725098
掛け軸,掛軸,50,15,15,0.9116618269326422,0.8576139211654663
ネイルシール,ネイルチップ,149,322,11,0.5708025490988915,0.8575679063796997
アイシャドウ,アイシャドー,364,50,14,0.6692203077950288,0.8570730090141296
フィットネス,フィット,178,4053,39,0.5138033483802117,0.8567445874214172
焼鳥,焼き鳥,56,90,13,0.7534704666907319,0.8567217588424683
ネイルパーツ,ネイル,204,940,30,0.5855279422299929,0.8563662767410278
アイマスク,ホットアイマスク,324,52,12,0.6562172615489561,0.8551734685897827
ひざ,ひざ掛け,513,58,12,0.615160358355971,0.854943573474884
リップ,リップスティック,1069,91,15,0.5546864544950925,0.8534995913505554
アンヴィル,アンビル,132,99,33,0.8064816437811526,0.8531254529953003
コンピュータ,コンピューター,183,238,14,0.6055196312639272,0.8521861433982849
auditionblue,audition,15,15,15,1.0,0.8517720699310303
スマホショルダー,スマホポーチ,27,164,14,0.7724076694808008,0.8513990044593811
軍艦,艦船,68,64,21,0.8277737038972316,0.8512270450592041
snowpeak,snow,17,322,17,0.7821871642680854,0.8505747318267822
ゲラルディーニバッグ,ゲラルディーニ,37,38,37,0.9979044720321876,0.8505058884620667
カナ,カナナ,99,48,12,0.7475860896822162,0.8504719734191895
かき氷,製氷,197,422,13,0.5499415769300566,0.8492400646209717
dentex,dent,17,114,15,0.8420067350557913,0.8492288589477539
カリモクソファ,カリモク,13,22,19,1.0173889775709497,0.8492020964622498
シェラフ,シュラフ,17,154,12,0.7906226884874912,0.8488292098045349
トイレット,トイレットペーパー,88,513,12,0.5850646719066207,0.8477147817611694
アイシャドウ,アイシャドウパレット,364,49,18,0.7019196448446086,0.8465510010719299
レムラム,レム,16,91,17,0.8802558485015085,0.8463312387466431
ポケモンカード,ポケモンカードゲーム,127,363,103,0.874459512245816,0.8456340432167053
タオルバーシェルフ,タオル,24,4509,26,0.6119231298155605,0.8450608253479004
cheer,cheerleader,67,11,11,0.8703809536714981,0.8449205160140991
ジュラシックパーク,ジュラシック,24,127,16,0.8173875908637457,0.8436229228973389
スティッキーウォールボール,スティッキーボール,48,26,13,0.8548239376983965,0.8429234027862549
かわいけれ,可愛けれ,14,156,13,0.8141903156753789,0.8422726988792419
リップ,リップティント,1069,79,13,0.5488003154851687,0.8402233123779297
スライムキット,スライム,20,440,16,0.7392233669649192,0.8400293588638306
郵便受け,郵便,70,639,12,0.5857297584341398,0.8400185108184814
ミッレフィオーリ,millefiori,28,44,14,0.8658006680347236,0.8399724960327148
ブックエンド,ブック,87,1605,13,0.5122876947056227,0.8392086625099182
布地,布,121,4956,31,0.5011956846332875,0.8376237154006958
ssd,sdssdh,2869,33,13,0.5405010369248008,0.8371150493621826
ピンクラテ,ピンク,14,8990,12,0.5110470391833788,0.8357528448104858
ジャッカルルアー,ジャッカル,16,235,16,0.8019110277177931,0.8352253437042236
フリクションボールペンスリム,フリクションボール,12,155,10,0.7917174873749299,0.8351373076438904
ガスコンロ,ガス,241,1870,43,0.5629693594092987,0.8350650668144226
タバコ,たばこ,2006,385,54,0.548179240070667,0.8348917961120605
redominote,redmi,21,485,34,0.8301475125790848,0.8346948623657227
ボイス,音声,159,1694,33,0.5708374972234318,0.8342164754867554
ゲーミング,ゲーミングメモリ,407,41,13,0.6665402118339029,0.8337759375572205
power,powerport,1037,165,15,0.5132535753668415,0.833766520023346
ウィンカー,ウインカー,187,565,21,0.5878260095079824,0.8336098194122314
ウインカー,ウィンカー,565,187,17,0.5629798307982469,0.8336097002029419
keyfinder,key,25,291,11,0.7061250005911225,0.8333456516265869
ブルライトカットメガネ,ブルーライトカットメガネ,31,567,13,0.6627673124905583,0.8327377438545227
パームスジグ,パームス,14,78,14,0.8746068346219303,0.8320754766464233
ルコック,ルコックスポルティフ,36,52,16,0.8533251356269165,0.8310306668281555
スイミング,スイムキャップ,308,206,11,0.5507528822696577,0.8302238583564758
買い物,ショッピング,402,602,24,0.5409573679697212,0.8297877311706543
シェービング,シェービングジェル,247,74,28,0.7578585690159545,0.829710841178894
敷,敷き,297,691,22,0.543279308147388,0.8296181559562683
ニトリル,ニトリルグローブ,671,177,13,0.5240409276177784,0.8281773328781128
富士通,富士通ゼネラル,450,48,16,0.6730259200965324,0.8275748491287231
ヒプマイ,ヒプノシスマイク,22,187,16,0.7952778160235752,0.8272588849067688
ソーラー,ソーラーチャージャー,2351,239,38,0.5303877155618636,0.8264408707618713
相撲,大相撲,79,36,18,0.8384581273198287,0.8260855674743652
タイヤバルブキャップ,タイヤ,37,1157,10,0.568257463109346,0.825324296951294
テイラースウィフト,テイラー,59,94,41,0.9054400536597044,0.8250223994255066
ハリーポッター,ハリー,19,68,15,0.8717566154219738,0.8244353532791138
梅,梅干し,885,90,13,0.5530501303130783,0.824038565158844
ウェディングボンネ,ウェディング,13,311,12,0.7592504957681107,0.824029266834259
ウィンチ,ウインチ,22,23,23,1.0033671266619313,0.823981523513794
zenfone,zen,747,65,12,0.579806345632397,0.8233991861343384
ディアドラ,ディアドラユーティリティ,68,168,51,0.8807111940779887,0.8222980499267578
高下駄,下駄,12,377,11,0.7402047341288926,0.8221617341041565
ビレロイボッホ,ビレロイ,22,15,15,0.9718990032485004,0.8213174343109131
ボイス,ボイスレコーダー,159,248,61,0.8069257902613362,0.8212833404541016
ねえ,ねぇ,45,153,10,0.6984644754613577,0.8211401700973511
ジャスミンコスプレ,ジャスミン,16,291,16,0.7861539966849851,0.820978045463562
布団,敷布団,1669,343,36,0.5224374848674009,0.8197880983352661
ネイル,ネイルアート,940,107,10,0.5073932332881581,0.8190368413925171
えー,きえ,51,163,11,0.6965565971024184,0.8186179995536804
nova,noval,473,72,16,0.6394596473565436,0.8170559406280518
スレンダートーンパッド,スレンダートーン,13,31,13,0.9368992866875138,0.8170013427734375
ナ,カナナ,48,48,12,0.7998460038250257,0.8167679309844971
絵の具,画材,153,132,11,0.6328758734665593,0.8165717720985413
バンダナキャップ,バンダナ,25,163,11,0.7477033814103972,0.8157950639724731
プーマワン,プーマ,16,974,23,0.7437440524949034,0.814612090587616
耳かき,耳,80,5802,36,0.5388818376072023,0.814123809337616
歯磨き,歯磨き粉,229,482,11,0.5110313322058296,0.8136938214302063
カシミア,カシミヤ,90,58,18,0.7932960571779213,0.8129826784133911
中学,中学校,493,194,19,0.5833946474216448,0.8122641444206238
コルコピ,corcopi,20,10,10,0.9506115442477558,0.8121628761291504
ソーラーモバイルバッテリー,ソーラー,61,2351,22,0.5703363980351541,0.8120540976524353
ムーニ,ムーニー,34,214,33,0.8520855668669196,0.8115319609642029
サンディエゴパドレス,サンディエゴ,31,59,27,0.9294665736801756,0.8108736276626587
結ば,結ぶ,1169,149,27,0.5800912003286828,0.810836672782898
ペンシル,ペンシルベイト,450,76,24,0.689654777690818,0.809593677520752
ゲームチェアー,ゲーム,15,4925,12,0.5495097178054593,0.8094649314880371
ピュアンヘア,ピュアン,14,13,13,0.9946190307809292,0.8093937039375305
ディッキーズ,dickies,183,235,14,0.6064456819262212,0.8086336851119995
dickies,ディッキーズ,235,183,32,0.7096208791632314,0.8086336851119995
ヘアアイロンコード,ヘア,21,6412,21,0.5695817626842308,0.8086221218109131
ダナーフィールド,ダナー,22,42,21,0.9443552235505231,0.8083878755569458
手提げ,手提げ袋,687,250,22,0.5567229776265433,0.808369517326355
ーバッグ,キャリーバッグ,130,1013,34,0.6303528173677614,0.808010458946228
グンソクグッズ,グンソク,16,24,12,0.9291936474454744,0.8076016902923584
絵かき,描く,188,113,10,0.6181822133178543,0.8075970411300659
テーゼ,シンテーゼ,15,45,15,0.9193923632314732,0.8070932030677795
アクチュエーター,リニアアクチュエーター,56,14,14,0.8987967941211131,0.8062077164649963
ライトニング,lightning,1037,2342,100,0.5318359371139705,0.8061971664428711
deoco,デオコ,16,166,17,0.8357409213707521,0.8057186603546143
ダイソンハンディ,ダイソン,14,540,14,0.7333568432189812,0.8053421974182129
チョウ,ハンチョウ,87,20,10,0.7964694132153024,0.8053207993507385
魚,魚探,1653,77,15,0.5349629635725133,0.8053105473518372
グラストラッカーマフラー,グラストラッカー,10,10,10,1.0,0.8052014112472534
サーモス,サー,194,1637,63,0.6406272364886572,0.8046865463256836
ミストシャワー,ミスト,44,677,13,0.6244645677373991,0.804516077041626
五輪,オリンピック,36,264,16,0.7335496967951757,0.8037590384483337
割,割り,253,98,11,0.6181608386158641,0.8035004138946533
マガジン,magazine,474,162,12,0.5467178374177427,0.8034730553627014
クリームアイシャドウ,アイシャドウ,19,364,11,0.7097554759502951,0.8033375144004822
くじ引き,くじ,43,409,20,0.7164138712167041,0.8029235601425171
パーキングパーミット,パーキング,23,34,11,0.8661291694980904,0.8026341795921326
トランプ,パトランプ,76,36,10,0.76421969373587,0.8025888800621033
フォトコーナーシール,フォト,24,517,23,0.7610072453176019,0.8024435043334961
エバーカラーワンデー,エバーカラーワンデーナチュラル,90,116,15,0.7184487701690929,0.8022618293762207
radio,ラジオ,62,1568,11,0.5201405150095835,0.8014225959777832
mdmi,hdmi,18,6480,34,0.6398259324346357,0.8014136552810669
ニコン,nikon,85,324,38,0.7678491534352531,0.8011646866798401
布団,敷き布団,1669,219,27,0.5232564758958496,0.8010836243629456
フローティング,フローティングミノー,308,56,16,0.689613006614207,0.7996982932090759
スチロール,発泡スチロール,56,31,10,0.7966334005838692,0.7992925643920898
ハッピー,happy,535,967,63,0.6006088238945566,0.7985693216323853
ライブ,live,920,1284,50,0.5043876685985074,0.7980595231056213
ssd,sdssde,2869,54,13,0.5047423900422414,0.7980545163154602
ザーサイランキング,ザーサイ,27,61,18,0.8790815880966251,0.7974706888198853
fillimilli,フィリミリ,40,24,12,0.8630463497335552,0.7968240976333618
typea,type,39,7342,19,0.501517418138761,0.7953455448150635
モーター,モータ,731,78,10,0.5478351736700247,0.7951469421386719
実印,認印,62,34,10,0.7827993030109655,0.7950310707092285
ヘアードライヤー,ヘア,27,6412,14,0.5047754522231909,0.7948005199432373
motorola,moto,59,172,15,0.7205301893237942,0.7933081984519958
ザセムアイシャドウ,ザセム,14,11,11,0.9826991135036944,0.7924882173538208
ひざ,膝,513,726,30,0.5342117190065665,0.7913052439689636
イヤーパッド,イヤークッション,119,31,10,0.7429252901665668,0.7911580801010132
オーディオテクニカル,audio,17,914,11,0.6516857229847625,0.7904176712036133
クラランスグロス,クラランス,16,52,15,0.9040487802232912,0.7902105450630188
車椅子,車いす,167,114,31,0.7685676010230296,0.7898955345153809
高等,高校,117,609,10,0.5319551393902157,0.7893050312995911
印鑑,印面,392,87,30,0.7190183303451639,0.7885327339172363
ディーセスエルジューダ,エルジューダ,16,239,16,0.8006667563552406,0.7884954214096069
lgv,lg,133,1481,22,0.5463783252530783,0.7881072163581848
ディスペンサー,ハンドソープディスペンサー,572,121,19,0.6075448712222173,0.7879437208175659
チェアー,チェア,33,3309,11,0.5118030536485269,0.7876730561256409
アート,絵画,1256,317,33,0.5404000792991733,0.7872685194015503
アコンカグア,aconcagua,92,81,27,0.8217543074867859,0.7870416045188904
コンパクトファンデーションケース,コンパクト,16,8042,11,0.5000296453838293,0.7868772745132446
ネイルパーツ,ネイルアート,204,107,15,0.664333155558142,0.786871075630188
smith,スミス,872,1106,71,0.5648736643766957,0.7867399454116821
スミス,smith,1106,872,84,0.5869721794382643,0.7867399454116821
漫画,まんが,921,495,34,0.5334182354397771,0.786652684211731
ワイン,ワインオープナー,1118,64,11,0.5421295023169785,0.7866012454032898
チャコット,chacott,80,60,16,0.7839085034542693,0.78607577085495
プチギフトランキング,プチギフト,23,124,17,0.8304684521602499,0.7860458493232727
バトスピ,バトルスピリッツ,47,100,32,0.8816103721685287,0.7859340906143188
hannga,hanger,48,192,14,0.7188972083657561,0.7855334877967834
マーモット,marmot,48,36,10,0.7969625119319977,0.7851696610450745
marmot,マーモット,36,48,16,0.8592259903467684,0.7851696014404297
tenemos,テネモス,16,48,16,0.9190088429377576,0.784941554069519
トラスネジ,トラス,30,157,35,0.8946358690695008,0.7843010425567627
朱印,御朱印,34,103,24,0.8628342609617362,0.783748984336853
陶器,陶芸,440,110,17,0.6207909190665506,0.7837419509887695
ブロア,ブロワ,32,30,10,0.838843769629427,0.7832050323486328
ジャスティンビーバー,ジャスティン,122,80,21,0.7670140982642979,0.7828091979026794
ブルーライトメガネ,ブルーライトカット,37,2677,35,0.6563346798698574,0.782738983631134
箸,箸箱,681,67,14,0.6021251453445994,0.781985342502594
トリー,セントリー,218,30,10,0.7021274205911254,0.7818636298179626
ソーラー,太陽光,2351,391,47,0.5170184436644567,0.7809163928031921
darksoul,dark,11,280,11,0.7677862672534611,0.7800613045692444
ストーリー,story,496,206,11,0.5165706407095817,0.7794857621192932
hario,ハリオ,360,277,16,0.5602563990048394,0.7793315052986145
ハイポネックス,ハイポネックスジャパン,59,36,11,0.7944467729380217,0.7791664004325867
スイミング,水泳,308,1549,28,0.507030712820629,0.7790356874465942
ヴィトン,ルイヴィトン,165,317,23,0.6520249455669614,0.7787991762161255
ルイヴィトン,ヴィトン,317,165,18,0.6219101198445011,0.7787991762161255
イーブイフレンズ,イーブイ,14,86,11,0.8351699229150182,0.7785812616348267
ギター,ギターカポ,1254,30,10,0.577464176841138,0.7775274515151978
エアー,エアージョグ,1715,37,11,0.5507449679146922,0.7774665355682373
key,keysmart,291,28,12,0.7086605836387921,0.7769910097122192
ジェットウォッシャー,ジェット,88,853,10,0.5282425888002681,0.7766976356506348
ボール,ボールラインマーカー,3381,52,14,0.5036506895735102,0.776367723941803
デルーカ,deluca,66,64,27,0.8652850783999285,0.7756184935569763
coen,コーエン,57,40,15,0.8300823583015058,0.7754571437835693
レゴ,lego,240,237,57,0.7671575110010166,0.7748920321464539
lego,レゴ,237,240,15,0.5940608821195866,0.7748919725418091
フェラガモバレッタ,フェラガモ,15,25,12,0.9309057504846914,0.7747033834457397
セン,セントリー,187,30,10,0.7130565852916301,0.7746479511260986
コーセープレディア,コーセー,16,75,10,0.8229442381596782,0.7744976282119751
ciclissimo,チクリッシモ,36,24,12,0.8706523563795515,0.7742171287536621
カレーパントリー,カレー,15,750,12,0.68537231010858,0.7741511464118958
カウチ,カウチソファ,210,94,18,0.6943767310773026,0.7737815976142883
フレディマーキュリー,マーキュリー,18,29,10,0.8822554616059507,0.7735218405723572
ウサギ,うさぎ,258,422,23,0.5964928395973451,0.7734702825546265
フレディマーキュリー,フレディ,18,10,10,0.9581187423025708,0.7730752229690552
シチズン時計,シチズン,16,596,16,0.733301893778098,0.7727178335189819
アザロクローム,アザロ,32,31,31,0.9975394704003896,0.7726114988327026
lol,l,138,38274,132,0.50113626740642,0.7720356583595276
hangstock,hang,13,26,13,0.9496706827284094,0.7719584703445435
おたふく,おたふく手袋,30,254,24,0.8037542070574476,0.7719180583953857
エリップス,ellips,75,59,22,0.8329369652688635,0.7718558311462402
トリマービットセットランキング,トリマービット,28,39,11,0.8421744745509373,0.7718137502670288
でしょ,って,1292,1639,74,0.504894949673157,0.7711721658706665
アンクルウェイト,アンクル,41,427,10,0.6319676944092403,0.7711371183395386
ルトートバッグ,トートバッグ,21,1930,18,0.640877405056908,0.7709330320358276
epson,エプソン,240,334,43,0.7002715940129339,0.7708951234817505
飛行機,航空,348,189,11,0.548172152142558,0.7708802223205566
kenwood,ケンウッド,149,217,12,0.6091595542979746,0.7705931067466736
hello,ハロー,81,246,10,0.6227458699011245,0.770575761795044
ジャスミンボディソープ,ジャスミン,33,291,32,0.8260989005425731,0.7704688310623169
twice,twicelights,410,19,10,0.689665098569604,0.7694786787033081
ブルーカットメガネ,ブルーライトカット,43,2677,28,0.6163590232217253,0.7694573998451233
道,道路,319,153,19,0.6336261939949582,0.7689689993858337
ゴーセン,gosen,91,75,16,0.7579603340553184,0.7686973810195923
入浴,湯,425,388,23,0.5650476528203212,0.768399715423584
dosv,dos,34,178,34,0.8707793457859927,0.7680860161781311
髭,ヒゲ,497,184,10,0.5141752528389368,0.7668625712394714
つう,通,27,1410,16,0.6312455917690668,0.7668073773384094
じゃが,じゃ,17,2893,14,0.5966493803873484,0.7664950489997864
アルインコ,alinco,179,144,15,0.6521350014975795,0.7660636901855469
childincar,child,18,55,11,0.8492093536743139,0.7649698853492737
どろ,ど,414,1697,45,0.5332071272764859,0.7649468779563904
ど,どろ,1697,414,45,0.5332071272764861,0.7649468183517456
aveda,アヴェダ,43,48,12,0.8077870008374446,0.7649414539337158
アキレス腱,アキレス,16,213,10,0.7485706106090041,0.7647026181221008
シグマ,sigma,160,249,27,0.6932101526713257,0.7645138502120972
マキタ,makita,621,300,39,0.6206301539655109,0.7643709182739258
お茶,茶,995,2007,95,0.5417767585636301,0.7642649412155151
イヤーパッド,イヤー,119,137,13,0.6682306297908627,0.7638152837753296
ウェブ,web,155,1093,43,0.6407671703855196,0.7634185552597046
ラルフローレン,ralph,361,273,82,0.7749533439484404,0.763231635093689
日傘,雨傘,1083,130,14,0.519867930424377,0.763190746307373
スイム,水泳,98,1549,19,0.5489009737292434,0.7628175020217896
モーターヒートシンク,モーター,45,731,16,0.6420167127596571,0.7625518441200256
布団,掛け布団,1669,504,53,0.538932482042071,0.7621556520462036
一眼,一,44,7016,27,0.5362086257196116,0.7621379494667053
ーコントローラー,コントローラー,17,1413,20,0.693045466110774,0.7617717981338501
キネティック,kinetic,68,36,10,0.7721447960982846,0.7617602944374084
みがき粉,歯磨き粉,206,482,32,0.6446127626060104,0.761691153049469
モリワキ,moriwaki,51,35,17,0.8651695108203926,0.7609653472900391
ギブン,ギヴン,10,21,10,0.9471351240417611,0.760530948638916
リトル,little,399,169,14,0.573609917831286,0.7596425414085388
ベルソール,ペルソール,25,28,14,0.9070700920531938,0.759601891040802
ワイヤレスドアホン,ワイヤレス,15,7301,10,0.5013290704042778,0.75935959815979
ティッシュ,ティシュー,314,152,31,0.697338645817278,0.7593479156494141
トラスネジ,トラスコ,30,473,16,0.7040003654437896,0.7591632604598999
アシックストレーニングウェア,アシックス,8,1810,11,0.6567448224534634,0.7588355541229248
nitinen,ニチネン,40,74,24,0.8756120783313115,0.7587475776672363
六角,六,90,1719,24,0.5749567161936494,0.7586774826049805
journal,ジャーナル,151,55,14,0.7264955728228064,0.758544921875
michael,マイケル,80,76,20,0.7960270420236286,0.7575804591178894
エブリィ,エブリィワゴン,106,213,44,0.8043214338270359,0.7574364542961121
rs,rst,788,88,28,0.6553300377218734,0.7571064829826355
ホリカホリカ,holika,49,54,18,0.8438246367563044,0.7569682598114014
宅配,配達,584,374,23,0.5437577823190252,0.7568570375442505
薬,医薬品,1457,2169,238,0.629853018781077,0.7567019462585449
プレイステーション,playstation,160,967,14,0.5129803016539337,0.7564732432365417
サリエルパンツメンズ,サルエルパンツ,33,262,30,0.8251036182196574,0.7560790181159973
船,舟,179,57,12,0.6924243153181497,0.7559277415275574
ファイン,ファイントラック,169,32,16,0.7751162456690635,0.7556024789810181
ラッピング,ラッピングシート,636,62,14,0.6127778409844837,0.7554634809494019
リョービ,ryobi,114,101,13,0.6934832816558931,0.7548049688339233
塩,岩塩,1406,80,20,0.577327403304201,0.7542523741722107
jackal,ジャッカル,14,235,14,0.794093878939615,0.7536787986755371
ザムスト,zamst,114,104,16,0.717248340435531,0.7533993124961853
アレクサ,alexa,63,479,10,0.5931721978710569,0.7533332705497742
プロパン,プロパンガス,31,184,19,0.7939149186083294,0.7533175945281982
リッチェル,richell,298,74,11,0.6265686123333053,0.7532223463058472
プロファイル,profile,79,70,16,0.7734716351304368,0.752709150314331
ウィルソン,wilson,89,154,14,0.6899229850376125,0.752516508102417
実印,印,62,1002,15,0.5875902874542839,0.7522390484809875
ムルシエラゴ,murciélago,33,13,13,0.9323596925425808,0.7520943880081177
縄,縄跳び,367,1362,92,0.6548152693388847,0.7520421743392944
縄跳び,縄,1362,367,36,0.5330727832318218,0.7520421743392944
ナイキトレーニング,ナイキ,10,2384,10,0.609967490676664,0.7516050934791565
tjhiroshima,hiroshima,35,30,30,0.9880835779185368,0.751191258430481
デザートコミックス,デザート,206,185,12,0.5972923120390786,0.7507312893867493
クニペックス,knipex,50,30,12,0.8308287523972041,0.7496663331985474
ルイヴィトン,ルイ,317,171,13,0.5809927254940521,0.749380886554718
ヴィセリシェ,ヴィセ,16,66,12,0.8561658797918827,0.7491165995597839
ネイルシール,ネイルステッカー,149,54,10,0.6873612056523789,0.7490596175193787
makiku,マキク,50,34,16,0.8604303328765246,0.7488331198692322
ガルガンチュアドラゴン,ガルガンチュア,15,69,15,0.8880298414014816,0.7485565543174744
